name,description,class,shortname,datatype,units,High Normal,Low Normal,Allow Decimal,locale,synonym.1,answer.1,answer.2,answer.3,answer.4,answer.5,answer.6,answer.7,answer.8,answer.9,answer.10,answer.11,answer.12,answer.13,answer.14,answer.15,answer.16,answer.17,answer.18,answer.19,answer.20,answer.21,answer.22,answer.23,answer.24,answer.25,answer.26,answer.27,answer.28,answer.29,answer.30,answer.31,answer.32,answer.33,answer.34,answer.35,answer.36,answer.37,answer.38,answer.39,answer.40,answer.41,answer.42,answer.43,answer.44,answer.45,answer.46,answer.47,answer.48,answer.49,answer.50,answer.51,answer.52,answer.53,answer.54,answer.55,answer.56,answer.57,answer.58,answer.59,answer.60,answer.61,answer.62,answer.63,answer.64,answer.65,answer.66,answer.67,answer.68,answer.69,answer.70,answer.71,answer.72,answer.73,answer.74,answer.75,answer.76,answer.77,answer.78,answer.79,answer.80,answer.81,answer.82,answer.83,answer.84,answer.85,answer.86,answer.87,answer.88,answer.89,answer.90,answer.91,answer.92,answer.93,answer.94,answer.95,answer.96,answer.97,answer.98,answer.99,answer.100,answer.101,answer.102,answer.103,answer.104,answer.105,answer.106,answer.107,answer.108,answer.109,answer.110,answer.111,answer.112,answer.113,answer.114,answer.115,answer.116,answer.117,answer.118,answer.119,answer.120,answer.121,answer.122,answer.123,answer.124,answer.125,answer.126,reference-term-source,reference-term-code,reference-term-relationship
"MPA, Muscle control",Swallowing,finding,Muscle control,Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, AROM",Active range of motion,finding,AROM,Coded,,,,,,,Depression,Elevation,Protraction,Retraction,(Lt) Lateral Deviation,(Rt) Lateral Deviation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, AROM, comments",,finding,"AROM, comments",Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, Mouth opening test",,finding,Mouth opening test,Numeric,cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, How much difficulty did you have keeping food in your mouth, moving food around in your mouth, or getting food stuck in your cheek while eating?",,finding,"How much difficulty did you have keeping food in your mouth, moving food around in your mouth, or getting food stuck in your cheek while eating? ",Coded,,,,,,,5 = Usually did with: No difficulty,4 = Usually did with: A little difficulty,3 = Usually did with: Some difficulty,2 = Usually did with: Much difficulty,1 = Usually did not eat because: of health,0 = Usually did not eat because: of other reasons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, How much difficulty did you have drinking from a cup?",,finding,How much difficulty did you have drinking from a cup? ,Coded,,,,,,,5 = Usually did with: No difficulty,4 = Usually did with: A little difficulty,3 = Usually did with: Some difficulty,2 = Usually did with: Much difficulty,1 = Usually did not drink because: of health,0 = Usually did not drink because: of other reasons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, How much difficulty did you have saying specific sounds while speaking?",,finding,How much difficulty did you have saying specific sounds while speaking? ,Coded,,,,,,,5 = Usually did with: No difficulty,4 = Usually did with: A little difficulty,3 = Usually did with: Some difficulty,2 = Usually did with: Much difficulty,1 = Usually did not speak because: of health,0 = Usually did not speak because: of other reasons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, How much difficulty did you have with your eye tearing excessively or becoming dry?",,finding,How much difficulty did you have with your eye tearing excessively or becoming dry? ,Coded,,,,,,,5 = Usually did with: No difficulty,4 = Usually did with: A little difficulty,3 = Usually did with: Some difficulty,2 = Usually did with: Much difficulty,1 = Usually did not tearing because: of health,0 = Usually did not tearing because: of other reasons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, How much difficulty did you have with chewing your usual solid food?",,finding,How much difficulty did you have with chewing your usual solid food? ,Coded,,,,,,,5 = Usually did with: No difficulty,4 = Usually did with: A little difficulty,3 = Usually did with: Some difficulty,2 = Usually did with: Much difficulty,1 = Usually did not eat solid food because: of health,0 = Usually did not eat solid food because: of other reasons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, Physical Function Score",[ (Total score minus number of questions answered) / number of questions answered ] x 25,computed,Physical Function Score,Numeric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, How much of the time have you felt calm and peaceful?",,finding,How much of the time have you felt calm and peaceful? ,Coded,,,,,,,6 = all of the time,5 = most of the time,4 = a good bit of the time,3 = some of the time,2 = a little bit of the time,1 = none of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, How much of the time did you isolate yourself from people around you?",,finding,How much of the time did you isolate yourself from people around you? ,Coded,,,,,,,1 = all of the time,2 = most of the time,3 = a good bit of the time,4 = some of the time,5 = a little bit of the time,6 = none of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, How much of the time did you get irritable toward those around you?",,finding,How much of the time did you get irritable toward those around you? ,Coded,,,,,,,1 = all of the time,2 = most of the time,3 = a good bit of the time,4 = some of the time,5 = a little bit of the time,6 = none of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, How often did you wake up early or wake up several times during your nighttime sleep?",,finding,How often did you wake up early or wake up several times during your nighttime sleep? ,Coded,,,,,,,1 = Every night,2 = Most Nights,3 = A good number of nights,4 = Some nights,5 = A few nights,6 = No nights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, How often has your facial function kept you from going out to eat, shop, or participate in family or social activities?",,finding,"How often has your facial function kept you from going out to eat, shop, or participate in family or social activities? ",Coded,,,,,,,1 = all of the time,2 = most of the time,3 = a good bit of the time,4 = some of the time,5 = a little bit of the time,6 = none of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, Social Wellbeing Score",[ (Total score minus number of questions answered) / number of questions answered ] x 20,computed,Social Wellbeing Score,Numeric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, Total score (FDI)",Sum of physical function score and social wellbeing score,computed,Total score (FDI),Numeric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, Additional comments",,finding,Additional comments,Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, Referral suggested",,finding,Referral suggested,Coded,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, Referral suggested, comments",,finding,"Referral suggested, comments",Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, Recommended physiotherapy treatment plan",,finding,Recommended physiotherapy treatment plan,Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPA, Home exercises / Family training",,finding,Home exercises / Family training,Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
